line_number	line	class_level1	class_level2	class_level3
1839	dixi ut nos visites inspira	Hours of the Holy Spirit	Compline	no_level3
1840	cionem ut uvamus in	Hours of the Holy Spirit	Compline	no_level3
1841	celi regione amen	Hours of the Holy Spirit	Compline	no_level3
1842	benedicamus domino	Hours of the Holy Spirit	Compline	no_level3
1843	de sancto lazaro antiphona	Hours of the Holy Spirit	Compline	no_level3
1844	lazarus amicus noster dormit sed	Suffrages	Suffrages	Lazarus
1845	vado ut a sonpno exsuscitem eius	Suffrages	Suffrages	Lazarus
1846	dixerunt ergo ei discipuli domine si	Suffrages	Suffrages	Lazarus
1847	dormit salus erit pro orapro	Suffrages	Suffrages	Lazarus
1848	nobis beate lazare rot digni et	Suffrages	Suffrages	Lazarus
1849	iamur promissionibus ipsi	Suffrages	Suffrages	Lazarus
1850	inc exaudi et clamor oremus	Suffrages	Suffrages	Lazarus
1851	deus qui per unigenit	Suffrages	Suffrages	Lazarus
1852	tum filium tuum	Suffrages	Suffrages	Lazarus
1853	lazarum quatridu	Suffrages	Suffrages	Lazarus
1854	im mortuv relucta	Suffrages	Suffrages	Lazarus
1855	monumento eius ge nos	Suffrages	Suffrages	Lazarus
1856	propicius de tumulis peccata	Suffrages	Suffrages	Lazarus
1857	torum ut mereamur adi	Suffrages	Suffrages	Lazarus
1858	pla consortium electorum tuorum	Suffrages	Suffrages	Lazarus
1859	sanctum domini quoniam uenit	Suffrages	Suffrages	Lazarus
1860	aue presul honestatis	Suffrages	Suffrages	Blasius
1861	martir magne sanctitatis	Suffrages	Suffrages	Blasius
1862	sancte blasi uir laudande	Suffrages	Suffrages	Blasius
1863	orbe toto predicande	Suffrages	Suffrages	Blasius
1864	qui das lapsis relevamen	Suffrages	Suffrages	Blasius
1865	et infirmis medicamen	Suffrages	Suffrages	Blasius
1866	eu pro nobis intercede	Suffrages	Suffrages	Blasius
1867	et caelesti nos mercede	Suffrages	Suffrages	Blasius
1868	ditet deus cum beatis	Suffrages	Suffrages	Blasius
1869	regno sue daritatis ammo	Suffrages	Suffrages	Blasius
1870	bera pro nobis bien blasii r	Suffrages	Suffrages	Blasius
1871	bot digni efficiamur promissio	Suffrages	Suffrages	Blasius
1872	mobus prepisti oremus oratio	Suffrages	Suffrages	Blasius
1873	deus qui per oracionem	Suffrages	Suffrages	Blasius
1874	beati blasii martiris	Suffrages	Suffrages	Blasius
1875	tui atque pontificis cunctis	Suffrages	Suffrages	Blasius
1876	eius commemorationem faci	Suffrages	Suffrages	Blasius
1877	entibus a quacumque motum	Suffrages	Suffrages	Blasius
1878	te uel adversitate teneret	Suffrages	Suffrages	Blasius
1879	merari concessisti pra quos	Suffrages	Suffrages	Blasius
1880	qui eius memoriam facta	Suffrages	Suffrages	Blasius
1881	eius in terris eodem te pre	Suffrages	Suffrages	Blasius
1882	te gloriam consequam	Suffrages	Suffrages	Blasius
1883	vis per christum deum nostrum	Suffrages	Suffrages	Blasius
1884	de sancto lebastiano ad	Suffrages	Suffrages	Blasius
1885	o quam mirra refulsit gracia	Suffrages	Suffrages	Sebastianus
1886	sanctus lebastianus martir dei	Suffrages	Suffrages	Sebastianus
1887	modicus qui militiam portans in	Suffrages	Suffrages	Sebastianus
1888	strane robert mereamur pesteam	Suffrages	Suffrages	Sebastianus
1889	epidime illesi transire et prece	Suffrages	Suffrages	Sebastianus
1890	liones expisti obtinere oregum	Suffrages	Suffrages	Sebastianus
1891	eus qui beatum	Suffrages	Suffrages	Sebastianus
1892	lebastianum glo	Suffrages	Suffrages	Sebastianus
1893	ultimum martirem tuam	Suffrages	Suffrages	Sebastianus
1894	virtute constancie tam	Suffrages	Suffrages	Sebastianus
1895	ter in passione roborasti	Suffrages	Suffrages	Sebastianus
1896	nullis carnalibus blandinem	Suffrages	Suffrages	Sebastianus
1897	tis nulliseque tyrannorum mi	Suffrages	Suffrages	Sebastianus
1898	nis nullisque carnificium gloria	Suffrages	Suffrages	Sebastianus
1899	diis sue sagittis aut torme	Suffrages	Suffrages	Sebastianus
1900	tis a tua cultura potuit reuo	Suffrages	Suffrages	Sebastianus
1901	cari de nobis miseris pecca	Suffrages	Suffrages	Sebastianus
1902	toribus dignis tuus puis meri	Suffrages	Suffrages	Sebastianus
1903	tis et intercessionibus in tribu	Suffrages	Suffrages	Sebastianus
1904	jacione auxilium in persecus	Suffrages	Suffrages	Sebastianus
1905	aquilonis et angustie	Suffrages	Suffrages	Sebastianus
1906	bene solacuum in omni tempore	Suffrages	Suffrages	Sebastianus
1907	adversum contra psalmusste ephy	Suffrages	Suffrages	Sebastianus
1908	remedium quatenus	Suffrages	Suffrages	Sebastianus
1909	invis contra omnes dya	Suffrages	Suffrages	Sebastianus
1910	insidias viriliter ex	Suffrages	Suffrages	Sebastianus
1911	gnare mundum et ea que	Suffrages	Suffrages	Sebastianus
1912	in eo sunt omnino despicere	Suffrages	Suffrages	Sebastianus
1913	et millia eius adversa for	Suffrages	Suffrages	Sebastianus
1914	pecticere persæritium dominum in	Suffrages	Suffrages	Sebastianus
1915	totum amen	Suffrages	Suffrages	Sebastianus
1916	de sancta barbara ante	Suffrages	Suffrages	Sebastianus
1917	ad uesponsa christi cara post mare	Suffrages	Suffrages	Barbara
1918	flos virginum mediatrix	Suffrages	Suffrages	Barbara
1919	clara dei uera et hominum	Suffrages	Suffrages	Barbara
1920	patre proprio interemptam	Suffrages	Suffrages	Barbara
1921	litter caelesti favens gaudio	Suffrages	Suffrages	Barbara
1922	cure nobis iugiter b saul	Suffrages	Suffrages	Barbara
1923	virgo et martir barbara r	Suffrages	Suffrages	Barbara
1924	succurre nobis in mortis ante	Suffrages	Suffrages	Barbara
1925	gustia domine exaudi et clamor	Suffrages	Suffrages	Barbara
1926	meus ad te ueniat oremus or	Suffrages	Suffrages	Barbara
1927	deus qui beate barbare	Suffrages	Suffrages	Barbara
1928	virginis et martiris	Suffrages	Suffrages	Barbara
1929	vie memoriam recolentibus	Suffrages	Suffrages	Barbara
1930	emam peccatorum suorum pro	Suffrages	Suffrages	Barbara
1931	misisti et de eorum negligenti	Suffrages	Suffrages	Barbara
1932	illam mentionem in die	Suffrages	Suffrages	Barbara
1933	tui tui angelica uocetie	Suffrages	Suffrages	Barbara
1934	viciasti patras ut eius	Suffrages	Suffrages	Barbara
1935	eis et intercessione a	Suffrages	Suffrages	Barbara
1936	perpetua et subitanea	Suffrages	Suffrages	Barbara
1937	atque periculis cunctis aie et	Suffrages	Suffrages	Barbara
1938	corporis liberemur p dominum	Suffrages	Suffrages	Barbara
1939	de sancta margarta antiphon	Suffrages	Suffrages	Margareta
1940	remus eracio	Suffrages	Suffrages	Margareta
1941	eius qui beatam	Suffrages	Suffrages	Margareta
1942	ginem margaretam a	Suffrages	Suffrages	Margareta
1943	per martirum palmam	Suffrages	Suffrages	Margareta
1944	refecisti concede nobis	Suffrages	Suffrages	Margareta
1945	eius exempla sequens	Suffrages	Suffrages	Margareta
1946	tempervenire valeamus	Suffrages	Suffrages	Margareta
1947	domine ne in furo	Penitential Psalms and Litany	Penitential Psalms	no_level3
1948	re tuo arguas me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1949	neque in ira tua cor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1950	ripias me silete	Penitential Psalms and Litany	Penitential Psalms	no_level3
1951	mei domine quoniam infirmus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1952	sana me domine quoniam conturbata	Penitential Psalms and Litany	Penitential Psalms	no_level3
1953	sunt omnia ossa mea et anima	Penitential Psalms and Litany	Penitential Psalms	no_level3
1954	mea turbata est valde sed tu	Penitential Psalms and Litany	Penitential Psalms	no_level3
1955	domine usquequo nonnvertere	Penitential Psalms and Litany	Penitential Psalms	no_level3
1956	domine et eripe animam meam solium	Penitential Psalms and Litany	Penitential Psalms	no_level3
1957	me fac propter misericordiam tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
1958	quoniam non est in mon	Penitential Psalms and Litany	Penitential Psalms	no_level3
1959	te qui memor sit tui in infer	Penitential Psalms and Litany	Penitential Psalms	no_level3
1960	no autem quis confitebitur	Penitential Psalms and Litany	Penitential Psalms	no_level3
1961	tibi daboraui in gemitu	Penitential Psalms and Litany	Penitential Psalms	no_level3
1962	meo lavabo per singulas	Penitential Psalms and Litany	Penitential Psalms	no_level3
1963	tes lectum meum lacumis mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
1964	stratu meum rigabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
1965	batus est a furore oculus me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1966	us mueteram inter omnes inimi	Penitential Psalms and Litany	Penitential Psalms	no_level3
1967	cos meos discedite a me omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
1968	qui operantur iniquitatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1969	quoniam exaudivit dominus uoce fletus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1970	mei exaudivit dominus depre	Penitential Psalms and Litany	Penitential Psalms	no_level3
1971	catione mea dominus oracionem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1972	meam suscepit rubescat	Penitential Psalms and Litany	Penitential Psalms	no_level3
1973	et conturbentur uehementer	Penitential Psalms and Litany	Penitential Psalms	no_level3
1974	omnes inimici mei conuerta	Penitential Psalms and Litany	Penitential Psalms	no_level3
1975	et erubescant valde ueloci	Penitential Psalms and Litany	Penitential Psalms	no_level3
1976	aliam patri psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
1977	beati quorum remisse sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1978	iniquitates et quorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1979	facta sunt peccata ſeatus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1980	vir cui non imputavit omnis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1981	patim nec est in spiritu eius do	Penitential Psalms and Litany	Penitential Psalms	no_level3
1982	suos in tacui mueterave	Penitential Psalms and Litany	Penitential Psalms	no_level3
1983	nunt ossa mea divinclamare	Penitential Psalms and Litany	Penitential Psalms	no_level3
1984	tota die in die ac noctegra	Penitential Psalms and Litany	Penitential Psalms	no_level3
1985	nata est super me manus tu	Penitential Psalms and Litany	Penitential Psalms	no_level3
1986	a conversus sum in erumpna	Penitential Psalms and Litany	Penitential Psalms	no_level3
1987	mea dum configitur spina	Penitential Psalms and Litany	Penitential Psalms	no_level3
1988	relictu meum cognitum tibi feci	Penitential Psalms and Litany	Penitential Psalms	no_level3
1989	et in iusticiam meam non ab	Penitential Psalms and Litany	Penitential Psalms	no_level3
1990	sanctondit dixi confitebor aduer	Penitential Psalms and Litany	Penitential Psalms	no_level3
1991	sum me in iusticiam meam	Penitential Psalms and Litany	Penitential Psalms	no_level3
1992	domino et tu remisisti impietatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1993	peccati mei ro hac orabit	Penitential Psalms and Litany	Penitential Psalms	no_level3
1994	ad te omnis sanctus in tempore	Penitential Psalms and Litany	Penitential Psalms	no_level3
1995	portuno erumptamen	Penitential Psalms and Litany	Penitential Psalms	no_level3
1996	in diluvo aquarum multarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1997	ad eum non approximabunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1998	su es refugium meum a	Penitential Psalms and Litany	Penitential Psalms	no_level3
1999	tribulacionem que circumdedit	Penitential Psalms and Litany	Penitential Psalms	no_level3
2000	me exultacio mea erue me ad	Penitential Psalms and Litany	Penitential Psalms	no_level3
2001	craindantibus me intellec	Penitential Psalms and Litany	Penitential Psalms	no_level3
2002	tuum tibi dabo et instruat te in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2003	uia hac qua gradieris firma	Penitential Psalms and Litany	Penitential Psalms	no_level3
2004	bo super te oculos meos ooli	Penitential Psalms and Litany	Penitential Psalms	no_level3
2005	te fieri sicut equis et mulus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2006	quibus non est intellectus non	Penitential Psalms and Litany	Penitential Psalms	no_level3
2007	hamo et freno maxillas eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2008	constringe qui non approxi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2009	veniant ad te nulta flagella	Penitential Psalms and Litany	Penitential Psalms	no_level3
2010	peccatoris sperantem autem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2011	in dominoisericordia circumdabit	Penitential Psalms and Litany	Penitential Psalms	no_level3
2012	tuam qui coronavit communicavi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2013	gloria patri psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
2014	domine ne in furore tuo	Penitential Psalms and Litany	Penitential Psalms	no_level3
2015	larguas me neque in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2016	ira tua corripias me	Penitential Psalms and Litany	Penitential Psalms	no_level3
2017	sagitte tue infixe sunt misericordia	Penitential Psalms and Litany	Penitential Psalms	no_level3
2018	et confirmasti super me mali	Penitential Psalms and Litany	Penitential Psalms	no_level3
2019	mutuam δon est sanita	Penitential Psalms and Litany	Penitential Psalms	no_level3
2020	incarne mea a facie ire tuæ	Penitential Psalms and Litany	Penitential Psalms	no_level3
2021	non est pax ossibus meis a terra	Penitential Psalms and Litany	Penitential Psalms	no_level3
2022	annuntiaveritorum et millia	Penitential Psalms and Litany	Penitential Psalms	no_level3
2023	gresse sunt caput meum et non	Penitential Psalms and Litany	Penitential Psalms	no_level3
2024	cut onus grave gravateſ sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2025	super me nutruerunt et cor	Penitential Psalms and Litany	Penitential Psalms	no_level3
2026	rupte sunt siccatrices mee a	Penitential Psalms and Litany	Penitential Psalms	no_level3
2027	facie insipiencie mee simulerunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2028	factus sum et curvatus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2029	usque in finem tota die contri	Penitential Psalms and Litany	Penitential Psalms	no_level3
2030	status ingrediebar suis su	Penitential Psalms and Litany	Penitential Psalms	no_level3
2031	iei mei impleti sunt illusio	Penitential Psalms and Litany	Penitential Psalms	no_level3
2032	que et non est sanitas in car	Penitential Psalms and Litany	Penitential Psalms	no_level3
2033	nea afflictus suum et	Penitential Psalms and Litany	Penitential Psalms	no_level3
2034	miliatus sum nimis tu	Penitential Psalms and Litany	Penitential Psalms	no_level3
2035	cebam a gemitus cordis mei	Penitential Psalms and Litany	Penitential Psalms	no_level3
2036	domine ante te omne de	Penitential Psalms and Litany	Penitential Psalms	no_level3
2037	siderui meum et gemitus mei	Penitential Psalms and Litany	Penitential Psalms	no_level3
2038	meus ad te non est absconditus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2039	cor meum conturbatum est	Penitential Psalms and Litany	Penitential Psalms	no_level3
2040	dereliquit me iurtus mea et	Penitential Psalms and Litany	Penitential Psalms	no_level3
2041	sumen oculorum meorum et ipsum non	Penitential Psalms and Litany	Penitential Psalms	no_level3
2042	tuorum meorum inimici mei et pro	Penitential Psalms and Litany	Penitential Psalms	no_level3
2043	anni mei aduersum me appropsi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2044	quauerunt et steterunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2045	qui multa me erant de longe	Penitential Psalms and Litany	Penitential Psalms	no_level3
2046	steterunt et ium faciebantur	Penitential Psalms and Litany	Penitential Psalms	no_level3
2047	querebant aiam meam	Penitential Psalms and Litany	Penitential Psalms	no_level3
2048	qui inquirebant mala	Penitential Psalms and Litany	Penitential Psalms	no_level3
2049	chi locuti sunt vanitates	Penitential Psalms and Litany	Penitential Psalms	no_level3
2050	dolos tota die meditabantur	Penitential Psalms and Litany	Penitential Psalms	no_level3
2051	ego autem tanquam surdi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2052	non audiebam et sicut mutus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2053	non aperiens ce suum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2054	factus sum sicut homo non	Penitential Psalms and Litany	Penitential Psalms	no_level3
2055	audiens et non habens in ore	Penitential Psalms and Litany	Penitential Psalms	no_level3
2056	suo redargutiones in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2057	in te domine speravi tu exaudies	Penitential Psalms and Litany	Penitential Psalms	no_level3
2058	me domine deus meus quia	Penitential Psalms and Litany	Penitential Psalms	no_level3
2059	dixi neque supergaudeant in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2060	inimici mei et du commouen	Penitential Psalms and Litany	Penitential Psalms	no_level3
2061	tur pedes mei super me mag	Penitential Psalms and Litany	Penitential Psalms	no_level3
2062	na locuti sunt non ego in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2063	flagella paratus suum et dolor	Penitential Psalms and Litany	Penitential Psalms	no_level3
2064	eius in conspectu meo semper	Penitential Psalms and Litany	Penitential Psalms	no_level3
2065	quoniam iniquitatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2066	mea annunciabo et cogitabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
2067	pro peccato meo inimici	Penitential Psalms and Litany	Penitential Psalms	no_level3
2068	autem mei iuvant et confir	Penitential Psalms and Litany	Penitential Psalms	no_level3
2069	mati sunt super me et multi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2070	plicati sunt qui oderunt me	Penitential Psalms and Litany	Penitential Psalms	no_level3
2071	inique qui retribuunt ma	Penitential Psalms and Litany	Penitential Psalms	no_level3
2072	la proboins detrahebant michi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2073	quoniam sequebar bonitate	Penitential Psalms and Litany	Penitential Psalms	no_level3
2074	derelinquas me domine deus meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2075	nous ne discesseris a me intem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2076	de in adiutorium meum domine deus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2077	salutis mee psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
2078	miserere mei deus secundum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2079	magnam misericordiam tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
2080	secundum multitudo	Penitential Psalms and Litany	Penitential Psalms	no_level3
2081	miserationum tuarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2082	iniquitate mea impliciis	Penitential Psalms and Litany	Penitential Psalms	no_level3
2083	lana me ab iniquitates mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
2084	iniquitatem meam ego cognomines	Penitential Psalms and Litany	Penitential Psalms	no_level3
2085	eta peccato meo munda me quia	Penitential Psalms and Litany	Penitential Psalms	no_level3
2086	victuriauerunt in converte	Penitential Psalms and Litany	Penitential Psalms	no_level3
2087	caui et malum coram te facti	Penitential Psalms and Litany	Penitential Psalms	no_level3
2088	ut iustificeris in sermonibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2089	tuis et uincas cum iudicaris	Penitential Psalms and Litany	Penitential Psalms	no_level3
2090	ce enim in iniquitatibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2091	conceptus sum et in peccatis	Penitential Psalms and Litany	Penitential Psalms	no_level3
2092	concepit me mater mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
2093	semini veritatem dilexisti in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2094	ita et occulta sapiencie tue	Penitential Psalms and Litany	Penitential Psalms	no_level3
2095	manifestasti michi neperunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2096	ges me domineyssopo et munda	Penitential Psalms and Litany	Penitential Psalms	no_level3
2097	bor lavabis me et super nive	Penitential Psalms and Litany	Penitential Psalms	no_level3
2098	dealbabor auditui meo da	Penitential Psalms and Litany	Penitential Psalms	no_level3
2099	bis gaudiuit et leticia et exulta	Penitential Psalms and Litany	Penitential Psalms	no_level3
2100	divint olla humiliata	Penitential Psalms and Litany	Penitential Psalms	no_level3
2101	te faciem tuam a peccatis meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
2102	et omnes iniquitates meas	Penitential Psalms and Litany	Penitential Psalms	no_level3
2103	dele por mundum crea in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2104	me deus et spiritum rectum innova	Penitential Psalms and Litany	Penitential Psalms	no_level3
2105	in visceribus meis le proia	Penitential Psalms and Litany	Penitential Psalms	no_level3
2106	as me a facie tua et spiritum sanctum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2107	tuum ne auferas a mei sed	Penitential Psalms and Litany	Penitential Psalms	no_level3
2108	de michi leticiam salutaris	Penitential Psalms and Litany	Penitential Psalms	no_level3
2109	tui et spiritu principali con	Penitential Psalms and Litany	Penitential Psalms	no_level3
2110	tima me docebo iniquos	Penitential Psalms and Litany	Penitential Psalms	no_level3
2111	uias tuas et impii ad te con	Penitential Psalms and Litany	Penitential Psalms	no_level3
2112	vertentur libera me de sa	Penitential Psalms and Litany	Penitential Psalms	no_level3
2113	guimbus dominus salutis mee et	Penitential Psalms and Litany	Penitential Psalms	no_level3
2114	universiverius convivium	Penitential Psalms and Litany	Penitential Psalms	no_level3
2115	sacrificii deo ſpus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2116	et humiliatum deus non des	Penitential Psalms and Litany	Penitential Psalms	no_level3
2117	picies tenigne fac domine in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2118	bona uoluntate tua syon ut	Penitential Psalms and Litany	Penitential Psalms	no_level3
2119	edificentur muri illorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2120	tunc acceptabis sacrificii	Penitential Psalms and Litany	Penitential Psalms	no_level3
2121	iusticie oblationes et holocau	Penitential Psalms and Litany	Penitential Psalms	no_level3
2122	ita tunc imponent superalta	Penitential Psalms and Litany	Penitential Psalms	no_level3
2123	repetuum uitulos psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
2124	domine exaudi orationem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2125	meam et clamor meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2126	meus ad te ueniat non auert	Penitential Psalms and Litany	Penitential Psalms	no_level3
2127	tas faciem tuam a me in qua	Penitential Psalms and Litany	Penitential Psalms	no_level3
2128	cumque die tribulor inclina	Penitential Psalms and Litany	Penitential Psalms	no_level3
2129	ad me aurem tuam in qua	Penitential Psalms and Litany	Penitential Psalms	no_level3
2130	tuum que die inuocauero te ue	Penitential Psalms and Litany	Penitential Psalms	no_level3
2131	sociter exaudi me quia de	Penitential Psalms and Litany	Penitential Psalms	no_level3
2132	tecerunt sicut fumus dies	Penitential Psalms and Litany	Penitential Psalms	no_level3
2133	quia oblitus sum comedere	Penitential Psalms and Litany	Penitential Psalms	no_level3
2134	panem meum a uoce gem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2135	tus mei adhesit os meum carni	Penitential Psalms and Litany	Penitential Psalms	no_level3
2136	mee similis factus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2137	pellicano solitudinis et factus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2138	sum sicut niticorax in domi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2139	cilio uigilaui et factus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2140	sicut passer solitarius in tecto	Penitential Psalms and Litany	Penitential Psalms	no_level3
2141	tota die exprobrabrantur	Penitential Psalms and Litany	Penitential Psalms	no_level3
2142	michi inimici mei et qui lau	Penitential Psalms and Litany	Penitential Psalms	no_level3
2143	brabant me aduersum me	Penitential Psalms and Litany	Penitential Psalms	no_level3
2144	plurabant quia cinerem ta	Penitential Psalms and Litany	Penitential Psalms	no_level3
2145	tam panem manducabam	Penitential Psalms and Litany	Penitential Psalms	no_level3
2146	et potum meum cum fletu	Penitential Psalms and Litany	Penitential Psalms	no_level3
2147	miscebam a facie ire indig	Penitential Psalms and Litany	Penitential Psalms	no_level3
2148	nationes tue quia eleuans	Penitential Psalms and Litany	Penitential Psalms	no_level3
2149	allixisti me dies mei sicut	Penitential Psalms and Litany	Penitential Psalms	no_level3
2150	umbra declinauerunt et ego	Penitential Psalms and Litany	Penitential Psalms	no_level3
2151	sicut fenum arui tu autem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2152	domine in eternum permanes et me	Penitential Psalms and Litany	Penitential Psalms	no_level3
2153	moriale tuum in generatione	Penitential Psalms and Litany	Penitential Psalms	no_level3
2154	et generationem tu exurgens	Penitential Psalms and Litany	Penitential Psalms	no_level3
2155	domine misereberis syon quia temp	Penitential Psalms and Litany	Penitential Psalms	no_level3
2156	pus miserendi eius quia uenit	Penitential Psalms and Litany	Penitential Psalms	no_level3
2157	tempus quoniam placuerunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2158	seruis tuis lapides eius et terre	Penitential Psalms and Litany	Penitential Psalms	no_level3
2159	eius miserebuntur	Penitential Psalms and Litany	Penitential Psalms	no_level3
2160	bunt gentes nomen tuum domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
2161	miserine et omnes reges terre gloriam	Penitential Psalms and Litany	Penitential Psalms	no_level3
2162	riam tuam quia edificaverunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2163	dominus syon et uidebitur in gloria	Penitential Psalms and Litany	Penitential Psalms	no_level3
2164	sua respexit in orationem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2165	humilium et non spreuit pre	Penitential Psalms and Litany	Penitential Psalms	no_level3
2166	cem eorum scribentur hec in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2167	generatione altera et populus	Penitential Psalms and Litany	Penitential Psalms	no_level3
2168	qui creabitur laudabit dominum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2169	quia prospexit de excelso sancto	Penitential Psalms and Litany	Penitential Psalms	no_level3
2170	suo dominus de celo in terram aspexit	Penitential Psalms and Litany	Penitential Psalms	no_level3
2171	ut audiret gemitus compe	Penitential Psalms and Litany	Penitential Psalms	no_level3
2172	ditorum ut solueret filios interemp	Penitential Psalms and Litany	Penitential Psalms	no_level3
2173	ut annunciant in syon	Penitential Psalms and Litany	Penitential Psalms	no_level3
2174	nomen domini et laudem eius in	Penitential Psalms and Litany	Penitential Psalms	no_level3
2175	aberusalem in conuenien	Penitential Psalms and Litany	Penitential Psalms	no_level3
2176	do populos in unum et reges bunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
2177	seruiant domino respondit	Penitential Psalms and Litany	Penitential Psalms	no_level3
2178	ei in uia uirtutis sue paucita	Penitential Psalms and Litany	Penitential Psalms	no_level3
2179	tem dierum meorum nuncia michi	Penitential Psalms and Litany	Penitential Psalms	no_level3
2180	reuoces me in dimidio	Penitential Psalms and Litany	Penitential Psalms	no_level3
2181	dierum meorum in generacione	Penitential Psalms and Litany	Penitential Psalms	no_level3
2182	et generationem anni tui	Penitential Psalms and Litany	Penitential Psalms	no_level3
2183	inicio tu domine terram funda	Penitential Psalms and Litany	Penitential Psalms	no_level3
2184	sti et opera manuum tuarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2185	sunt celi ipsi peribunt tu	Penitential Psalms and Litany	Penitential Psalms	no_level3
2186	autem permanes et omnes si	Penitential Psalms and Litany	Penitential Psalms	no_level3
2187	sicut uestimentum ueterascent	Penitential Psalms and Litany	Penitential Psalms	no_level3
2188	sicut opertorium mutabis	Penitential Psalms and Litany	Penitential Psalms	no_level3
2189	eos et mutabuntur tu autem	Penitential Psalms and Litany	Penitential Psalms	no_level3
2190	idem ipse es et anni tui non	Penitential Psalms and Litany	Penitential Psalms	no_level3
2191	deficient filii seruorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
2192	tuorum habitabunt et semen	Penitential Psalms and Litany	Penitential Psalms	no_level3
2193	eorum in seculum dirigetur	Penitential Psalms and Litany	Penitential Psalms	no_level3
