line_number	line	class_level1	class_level2	class_level3
819	me sedentibus lus	Penitential Psalms and Litany	Penitential Psalms	no_level3
820	domine quandore	Penitential Psalms and Litany	Penitential Psalms	no_level3
821	propitiés restitione anima	Penitential Psalms and Litany	Penitential Psalms	no_level3
822	mea a me malignitate eo	Penitential Psalms and Litany	Penitential Psalms	no_level3
823	runt de leours ou	Penitential Psalms and Litany	Penitential Psalms	no_level3
824	tam mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
825	contritebor tibi in et	Penitential Psalms and Litany	Penitential Psalms	no_level3
826	leuncul magna ip populo	Penitential Psalms and Litany	Penitential Psalms	no_level3
827	granz laudabote	Penitential Psalms and Litany	Penitential Psalms	no_level3
828	con supergaudeant	Penitential Psalms and Litany	Penitential Psalms	no_level3
829	michi qui adversatur	Penitential Psalms and Litany	Penitential Psalms	no_level3
830	michi inique qui oderunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
831	me gratis et annuit	Penitential Psalms and Litany	Penitential Psalms	no_level3
832	audivavi nichil que de	Penitential Psalms and Litany	Penitential Psalms	no_level3
833	partice loquebatur et	Penitential Psalms and Litany	Penitential Psalms	no_level3
834	nostraludicia terre loquentes	Penitential Psalms and Litany	Penitential Psalms	no_level3
835	dolos cogitabant	Penitential Psalms and Litany	Penitential Psalms	no_level3
836	dilataverunt super	Penitential Psalms and Litany	Penitential Psalms	no_level3
837	meos suum dixerunt euge	Penitential Psalms and Litany	Penitential Psalms	no_level3
838	euge viderunt oculi nostri	Penitential Psalms and Litany	Penitential Psalms	no_level3
839	dedisti domine ne sileas	Penitential Psalms and Litany	Penitential Psalms	no_level3
840	domine ne discedas a me	Penitential Psalms and Litany	Penitential Psalms	no_level3
841	exurge et intende	Penitential Psalms and Litany	Penitential Psalms	no_level3
842	iudicio meos deus meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
843	et deus meus in aula	Penitential Psalms and Litany	Penitential Psalms	no_level3
844	iudica me secundus	Penitential Psalms and Litany	Penitential Psalms	no_level3
845	iusticia mea domine deus	Penitential Psalms and Litany	Penitential Psalms	no_level3
846	meus et non supergaude	Penitential Psalms and Litany	Penitential Psalms	no_level3
847	art touchi	Penitential Psalms and Litany	Penitential Psalms	no_level3
848	ou dicant in cordibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
849	suis euge euge auve	Penitential Psalms and Litany	Penitential Psalms	no_level3
850	nostre les ditant devo	Penitential Psalms and Litany	Penitential Psalms	no_level3
851	recubinus eum	Penitential Psalms and Litany	Penitential Psalms	no_level3
852	rubescant et reveream	Penitential Psalms and Litany	Penitential Psalms	no_level3
853	tur suvis qui gratula	Penitential Psalms and Litany	Penitential Psalms	no_level3
854	tur inalis meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
855	induantur confusio	Penitential Psalms and Litany	Penitential Psalms	no_level3
856	et reverentia qu aligna	Penitential Psalms and Litany	Penitential Psalms	no_level3
857	loquuntur super me	Penitential Psalms and Litany	Penitential Psalms	no_level3
858	exultent et letentur	Penitential Psalms and Litany	Penitential Psalms	no_level3
859	et civis eius manus pu	Penitential Psalms and Litany	Penitential Psalms	no_level3
860	gignet contra me dies	Penitential Psalms and Litany	Penitential Psalms	no_level3
861	mel transierunt cogita	Penitential Psalms and Litany	Penitential Psalms	no_level3
862	tiones mee dissipate sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
863	torquentes cor meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
864	noctem verterunt in diem	Penitential Psalms and Litany	Penitential Psalms	no_level3
865	et rursum post tenebras	Penitential Psalms and Litany	Penitential Psalms	no_level3
866	sperolucem si suisti	Penitential Psalms and Litany	Penitential Psalms	no_level3
867	novero internus dominus	Penitential Psalms and Litany	Penitential Psalms	no_level3
868	mea est et in tenebris	Penitential Psalms and Litany	Penitential Psalms	no_level3
869	tau letau meurs	Penitential Psalms and Litany	Penitential Psalms	no_level3
870	putredine dixi pater	Penitential Psalms and Litany	Penitential Psalms	no_level3
871	menses et mater mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
872	et soror mea vernibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
873	ubi est ergonuc presto	Penitential Psalms and Litany	Penitential Psalms	no_level3
874	latio mea et patientia	Penitential Psalms and Litany	Penitential Psalms	no_level3
875	necl tu es domine deus meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
876	que intres et iuditium	Penitential Psalms and Litany	Penitential Psalms	no_level3
877	cum seruis tuis domini educ	Penitential Psalms and Litany	Penitential Psalms	no_level3
878	ce tribulatione aias eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
879	libera eas in memoria	Penitential Psalms and Litany	Penitential Psalms	no_level3
880	eterna erunt iustic ab audi	Penitential Psalms and Litany	Penitential Psalms	no_level3
881	cione mala non timebunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
882	educ de custodia le vij	Penitential Psalms and Litany	Penitential Psalms	no_level3
883	eli mee con	Penitential Psalms and Litany	Penitential Psalms	no_level3
884	luptis carnibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
885	adhesit os meum dereli	Penitential Psalms and Litany	Penitential Psalms	no_level3
886	tra livitatummodolabia	Penitential Psalms and Litany	Penitential Psalms	no_level3
887	cra dentes meos maise	Penitential Psalms and Litany	Penitential Psalms	no_level3
888	remuni mei miseremini	Penitential Psalms and Litany	Penitential Psalms	no_level3
889	mei l alte uos amici mei	Penitential Psalms and Litany	Penitential Psalms	no_level3
890	que il nous ou tetigit	Penitential Psalms and Litany	Penitential Psalms	no_level3
891	me quare persequimini	Penitential Psalms and Litany	Penitential Psalms	no_level3
892	mea sicut deus et carnibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
893	meislaturaint quis	Penitential Psalms and Litany	Penitential Psalms	no_level3
894	multipl det ut exarentur	Penitential Psalms and Litany	Penitential Psalms	no_level3
895	l moltisoiterreo aut	Penitential Psalms and Litany	Penitential Psalms	no_level3
896	plumbilamina vel ceste	Penitential Psalms and Litany	Penitential Psalms	no_level3
897	sculpatur in scilicet	Penitential Psalms and Litany	Penitential Psalms	no_level3
898	scioentum quod redemptor	Penitential Psalms and Litany	Penitential Psalms	no_level3
899	meus vivit et in no	Penitential Psalms and Litany	Penitential Psalms	no_level3
900	limo die de terra sur	Penitential Psalms and Litany	Penitential Psalms	no_level3
901	recteurs li et rursum	Penitential Psalms and Litany	Penitential Psalms	no_level3
902	trabrum perle mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
903	et insarie mea videbo	Penitential Psalms and Litany	Penitential Psalms	no_level3
904	deu salvatore meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
905	quem virus lauδavit	Penitential Psalms and Litany	Penitential Psalms	no_level3
906	ego ipse et oculi mei to	Penitential Psalms and Litany	Penitential Psalms	no_level3
907	specturi sunt et non allis	Penitential Psalms and Litany	Penitential Psalms	no_level3
908	repostol ethec lepes	Penitential Psalms and Litany	Penitential Psalms	no_level3
909	in linum meorum pectan	Penitential Psalms and Litany	Penitential Psalms	no_level3
910	teni me quotidie et non	Penitential Psalms and Litany	Penitential Psalms	no_level3
911	me penitente timor morum	Penitential Psalms and Litany	Penitential Psalms	no_level3
912	tis conturbati me quia in	Penitential Psalms and Litany	Penitential Psalms	no_level3
913	interno nulla est redemptio	Penitential Psalms and Litany	Penitential Psalms	no_level3
914	miserere mei deus et l il	Penitential Psalms and Litany	Penitential Psalms	no_level3
915	va me v deus in nomine	Penitential Psalms and Litany	Penitential Psalms	no_level3
916	tulo laliv me tant et in	Penitential Psalms and Litany	Penitential Psalms	no_level3
917	virtute tua credita mea ecce	Penitential Psalms and Litany	Penitential Psalms	no_level3
918	min interno nul l nolite	Penitential Psalms and Litany	Penitential Psalms	no_level3
919	ſicut adipe et puis	Penitential Psalms and Litany	Penitential Psalms	no_level3
920	guedine repleatur a	Penitential Psalms and Litany	Penitential Psalms	no_level3
921	nunc a meam et labiis	Penitential Psalms and Litany	Penitential Psalms	no_level3
922	exultatiours laudabit	Penitential Psalms and Litany	Penitential Psalms	no_level3
923	os meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
924	sicut memor fui tui	Penitential Psalms and Litany	Penitential Psalms	no_level3
925	super stratum meum in	Penitential Psalms and Litany	Penitential Psalms	no_level3
926	matutinis meditabor	Penitential Psalms and Litany	Penitential Psalms	no_level3
927	in te quia fuisti adui	Penitential Psalms and Litany	Penitential Psalms	no_level3
928	tor meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
929	et in velamento ala	Penitential Psalms and Litany	Penitential Psalms	no_level3
930	ruum tuarum exultabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
931	adhesit anima mea post	Penitential Psalms and Litany	Penitential Psalms	no_level3
932	te me suscepit dextera	Penitential Psalms and Litany	Penitential Psalms	no_level3
933	populi vero me pau	Penitential Psalms and Litany	Penitential Psalms	no_level3
934	quelierunt animam	Penitential Psalms and Litany	Penitential Psalms	no_level3
935	meam et introibunt in	Penitential Psalms and Litany	Penitential Psalms	no_level3
936	interiora terre tradem	Penitential Psalms and Litany	Penitential Psalms	no_level3
937	tur in manu gladii	Penitential Psalms and Litany	Penitential Psalms	no_level3
938	partes vulpium erunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
939	ex vero letabitur	Penitential Psalms and Litany	Penitential Psalms	no_level3
940	me deo laudabuntur	Penitential Psalms and Litany	Penitential Psalms	no_level3
941	bonis qui iurant in eo	Penitential Psalms and Litany	Penitential Psalms	no_level3
942	quia obstructum est os	Penitential Psalms and Litany	Penitential Psalms	no_level3
943	loquentur iniqua psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
944	deus misereatur	Penitential Psalms and Litany	Penitential Psalms	no_level3
945	nostri et benedic	Penitential Psalms and Litany	Penitential Psalms	no_level3
946	sat nobis illuminet	Penitential Psalms and Litany	Penitential Psalms	no_level3
947	vultum suum super nos	Penitential Psalms and Litany	Penitential Psalms	no_level3
948	et misereatur nostri	Penitential Psalms and Litany	Penitential Psalms	no_level3
949	cognoscamus in	Penitential Psalms and Litany	Penitential Psalms	no_level3
950	terra viam tuam in obi	Penitential Psalms and Litany	Penitential Psalms	no_level3
951	bus gentibus saluta	Penitential Psalms and Litany	Penitential Psalms	no_level3
952	re tuum	Penitential Psalms and Litany	Penitential Psalms	no_level3
953	confiteantur tibi po	Penitential Psalms and Litany	Penitential Psalms	no_level3
954	populi deus confiteantur	Penitential Psalms and Litany	Penitential Psalms	no_level3
955	tibi populi omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
956	letentur et exultent	Penitential Psalms and Litany	Penitential Psalms	no_level3
957	gentes quoniam iudi	Penitential Psalms and Litany	Penitential Psalms	no_level3
958	cas populos in equitate	Penitential Psalms and Litany	Penitential Psalms	no_level3
959	et gentes in terra diri	Penitential Psalms and Litany	Penitential Psalms	no_level3
960	confiteantur tibi po	Penitential Psalms and Litany	Penitential Psalms	no_level3
961	populi deus contiteatur	Penitential Psalms and Litany	Penitential Psalms	no_level3
962	tibi populi omnes retra	Penitential Psalms and Litany	Penitential Psalms	no_level3
963	dedit fructum suum	Penitential Psalms and Litany	Penitential Psalms	no_level3
964	benedicat nos deus	Penitential Psalms and Litany	Penitential Psalms	no_level3
965	deus noster beneoitat	Penitential Psalms and Litany	Penitential Psalms	no_level3
966	nos deus et metuct eum	Penitential Psalms and Litany	Penitential Psalms	no_level3
967	omnes fines terre	Penitential Psalms and Litany	Penitential Psalms	no_level3
968	equiem a chelus	Penitential Psalms and Litany	Penitential Psalms	no_level3
969	cepit dextera tua domine a	Penitential Psalms and Litany	Penitential Psalms	no_level3
970	apporta inferi psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
971	dixi in dimi	Penitential Psalms and Litany	Penitential Psalms	no_level3
972	dio dierum meorum n a	Penitential Psalms and Litany	Penitential Psalms	no_level3
973	dam ad portas inferis	Penitential Psalms and Litany	Penitential Psalms	no_level3
974	velui residuum	Penitential Psalms and Litany	Penitential Psalms	no_level3
975	annorum meorum dixi non	Penitential Psalms and Litany	Penitential Psalms	no_level3
976	videbo dominum deum in	Penitential Psalms and Litany	Penitential Psalms	no_level3
977	laudate dominum de ce	Penitential Psalms and Litany	Penitential Psalms	no_level3
978	elis laudate eum	Penitential Psalms and Litany	Penitential Psalms	no_level3
979	in excelsis	Penitential Psalms and Litany	Penitential Psalms	no_level3
980	gaudate eum omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
981	angeli eius laud eum	Penitential Psalms and Litany	Penitential Psalms	no_level3
982	omnes virtutes eius	Penitential Psalms and Litany	Penitential Psalms	no_level3
983	aud eum sol et luna	Penitential Psalms and Litany	Penitential Psalms	no_level3
984	laudate eum stelle et	Penitential Psalms and Litany	Penitential Psalms	no_level3
985	laudate eum celi ce	Penitential Psalms and Litany	Penitential Psalms	no_level3
986	lorum et aque que super ce	Penitential Psalms and Litany	Penitential Psalms	no_level3
987	los sunt laudes nomen	Penitential Psalms and Litany	Penitential Psalms	no_level3
988	quia ipse dixit et sanctum	Penitential Psalms and Litany	Penitential Psalms	no_level3
989	ta sunt ipse mandauit et	Penitential Psalms and Litany	Penitential Psalms	no_level3
990	creata sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
991	statuit ea in eternum et	Penitential Psalms and Litany	Penitential Psalms	no_level3
992	in seculum seculi preceptum	Penitential Psalms and Litany	Penitential Psalms	no_level3
993	posuit et non preteribit	Penitential Psalms and Litany	Penitential Psalms	no_level3
994	laudate dominum de terra	Penitential Psalms and Litany	Penitential Psalms	no_level3
995	drachoes et omnes abilihi	Penitential Psalms and Litany	Penitential Psalms	no_level3
996	genus grando nix	Penitential Psalms and Litany	Penitential Psalms	no_level3
997	glacies spiritus procellarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
998	que tacuit verbum eius	Penitential Psalms and Litany	Penitential Psalms	no_level3
999	toutes et omnes soles	Penitential Psalms and Litany	Penitential Psalms	no_level3
1000	ligna trutittera et ou	Penitential Psalms and Litany	Penitential Psalms	no_level3
1001	nes cedri	Penitential Psalms and Litany	Penitential Psalms	no_level3
1002	bestie et universa peccato	Penitential Psalms and Litany	Penitential Psalms	no_level3
1003	ra serpentes et omnes vos	Penitential Psalms and Litany	Penitential Psalms	no_level3
1004	lucres pennate	Penitential Psalms and Litany	Penitential Psalms	no_level3
1005	reges terre et omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
1006	bis eni ante faciem domini	Penitential Psalms and Litany	Penitential Psalms	no_level3
1007	parare vias eius	Penitential Psalms and Litany	Penitential Psalms	no_level3
1008	dandain scientia	Penitential Psalms and Litany	Penitential Psalms	no_level3
1009	salutis plebi eius in re	Penitential Psalms and Litany	Penitential Psalms	no_level3
1010	missione peccatorum eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1011	er viscera mie dei	Penitential Psalms and Litany	Penitential Psalms	no_level3
1012	nostri in quibus visi	Penitential Psalms and Litany	Penitential Psalms	no_level3
1013	tauit nos oriens ex al	Penitential Psalms and Litany	Penitential Psalms	no_level3
1014	fluvare his qui in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1015	tenebris et in umbra	Penitential Psalms and Litany	Penitential Psalms	no_level3
1016	mortis sedent adiri	Penitential Psalms and Litany	Penitential Psalms	no_level3
1017	regendos pedes noltro in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1018	viam pacis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1019	requiem eterna cl	Penitential Psalms and Litany	Penitential Psalms	no_level3
1020	libera domine aias eorum ab	Penitential Psalms and Litany	Penitential Psalms	no_level3
1021	domini viculo delictorum non	Penitential Psalms and Litany	Penitential Psalms	no_level3
1022	eas tormentum mortis ait	Penitential Psalms and Litany	Penitential Psalms	no_level3
1023	tingat non reorum sathena	Penitential Psalms and Litany	Penitential Psalms	no_level3
1024	constringatiz mereatur	Penitential Psalms and Litany	Penitential Psalms	no_level3
1025	evadere iudicii ultionis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1026	et tu sanctis atque electis in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1027	celis gaudere v domine ex	Penitential Psalms and Litany	Penitential Psalms	no_level3
1028	audi orationem meam r	Penitential Psalms and Litany	Penitential Psalms	no_level3
1029	et clamor meus ad te	Penitential Psalms and Litany	Penitential Psalms	no_level3
1030	n ait precem eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1031	inclina adoue	Penitential Psalms and Litany	Penitential Psalms	no_level3
1032	aurem tuam ad preces	Penitential Psalms and Litany	Penitential Psalms	no_level3
1033	livres que vous vouleritor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1034	vincul tuam supplices de	Penitential Psalms and Litany	Penitential Psalms	no_level3
1035	precamur ut animas famuli	Penitential Psalms and Litany	Penitential Psalms	no_level3
1036	lorum famularum que tuarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1037	quas de hoc seculongiora	Penitential Psalms and Litany	Penitential Psalms	no_level3
1038	re iussisti in pacis as lu	Penitential Psalms and Litany	Penitential Psalms	no_level3
1039	eis regione costituas et	Penitential Psalms and Litany	Penitential Psalms	no_level3
1040	sanctorum tuorum nubeas	Penitential Psalms and Litany	Penitential Psalms	no_level3
1041	esle consortes alia eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1042	fidelium deus omni	Penitential Psalms and Litany	Penitential Psalms	no_level3
1043	conditorum et redde	Penitential Psalms and Litany	Penitential Psalms	no_level3
1044	ptor animabus fauva	Penitential Psalms and Litany	Penitential Psalms	no_level3
1045	lorum famularum que tuarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1046	reuvallioue cunctorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1047	tribue peccatorum ut in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1048	dulgentia que a semper	Penitential Psalms and Litany	Penitential Psalms	no_level3
1049	optaverunt puis suppli	Penitential Psalms and Litany	Penitential Psalms	no_level3
1050	oblationibus coulequant	Penitential Psalms and Litany	Penitential Psalms	no_level3
1051	qui vivis et regnas	Penitential Psalms and Litany	Penitential Psalms	no_level3
1052	per omnia seculum seculorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1053	equiescant pace a	Penitential Psalms and Litany	Penitential Psalms	no_level3
1054	praison a nostre dame	Penitential Psalms and Litany	Penitential Psalms	no_level3
1055	consecrote do	Obsecro Te	no_level2	no_level3
1056	mina sancta	Obsecro Te	no_level2	no_level3
1057	maria nunc	Obsecro Te	no_level2	no_level3
1058	ter des pietas	Obsecro Te	no_level2	no_level3
1059	te plenissima l il	Obsecro Te	no_level2	no_level3
1060	regis filia mater glo	Obsecro Te	no_level2	no_level3
1061	riosissima mater or	Obsecro Te	no_level2	no_level3
1062	phanorum consolatio	Obsecro Te	no_level2	no_level3
1063	desolatorum via errant	Obsecro Te	no_level2	no_level3
1064	tuum salus in te spera	Obsecro Te	no_level2	no_level3
1065	tuarum cum omnibus	Obsecro Te	no_level2	no_level3
1066	tu esse merear et veni	Obsecro Te	no_level2	no_level3
1067	sanctis et electis dei te	Obsecro Te	no_level2	no_level3
1068	et tentema et auxilium et	Obsecro Te	no_level2	no_level3
1069	colum meum in omnibus	Obsecro Te	no_level2	no_level3
1070	orationibus et requestis	Obsecro Te	no_level2	no_level3
1071	meis omnibus argu	Obsecro Te	no_level2	no_level3
1072	itins et necessitatibus	Obsecro Te	no_level2	no_level3
1073	meis hec etiam in omnibus	Obsecro Te	no_level2	no_level3
1074	illis rebus me quibus	Obsecro Te	no_level2	no_level3
1075	ego su facturus loqui	Obsecro Te	no_level2	no_level3
1076	turis aut cogitaturus	Obsecro Te	no_level2	no_level3
1077	omnibus diebus fac noctibus	Obsecro Te	no_level2	no_level3
1078	horis atque momentis	Obsecro Te	no_level2	no_level3
1079	vite mee et nutrivi tui	Obsecro Te	no_level2	no_level3
1080	mulio tuo mampetres celi	Obsecro Te	no_level2	no_level3
1081	tum vite cit ou il a	Obsecro Te	no_level2	no_level3
1082	et toudicatione ou	Obsecro Te	no_level2	no_level3
1083	coud auxilio et clou	Obsecro Te	no_level2	no_level3
1084	torio ou benedictione	Obsecro Te	no_level2	no_level3
1085	et sanctificatione annu	Obsecro Te	no_level2	no_level3
1086	solutionem pace et pro	Obsecro Te	no_level2	no_level3
1087	speritate ou gaudio et	Obsecro Te	no_level2	no_level3
1088	alacritate etia abiit	Obsecro Te	no_level2	no_level3
1089	d aitia in bonorum ipsi	Obsecro Te	no_level2	no_level3
1090	ritualur et corporalu	Obsecro Te	no_level2	no_level3
1091	et gratielipulis lauti	Obsecro Te	no_level2	no_level3
1092	qui ne bene per ou	Obsecro Te	no_level2	no_level3
1093	ou pourt ou mea	Obsecro Te	no_level2	no_level3
1094	picia et in omnibus auxi	Obsecro Te	no_level2	no_level3
1095	utrix lazophes expi ta	Obsecro Te	no_level2	no_level3
1096	illaris et conce qui	Obsecro Te	no_level2	no_level3
1097	ab eodem domino nostroihiix	Obsecro Te	no_level2	no_level3
1098	virgoes electus atque inter	Obsecro Te	no_level2	no_level3
1099	ceteros magis dilectus	Obsecro Te	no_level2	no_level3
1100	atque in misteriis caelestibus	Obsecro Te	no_level2	no_level3
1101	ultrons moutus a	Obsecro Te	no_level2	no_level3
1102	postolus et evangelista	Obsecro Te	no_level2	no_level3
1103	tactus est préciearismi	Obsecro Te	no_level2	no_level3
1104	te etiam invoco cum maria	Obsecro Te	no_level2	no_level3
1105	matre enisce du nolt	Obsecro Te	no_level2	no_level3
1106	ilzu expi l aliz cultoris ut	Obsecro Te	no_level2	no_level3
1107	michi tu ill oper terre	Obsecro Te	no_level2	no_level3
1108	digneris que germe	Obsecro Te	no_level2	no_level3
1109	celestes maria et joheres	Obsecro Te	no_level2	no_level3
1110	obvolviaria divinitus	Obsecro Te	no_level2	no_level3
1111	ante deum lucentia vestris	Obsecro Te	no_level2	no_level3
1112	raduns scelerum meorum effu	Obsecro Te	no_level2	no_level3
1113	gate nubila vos estis il	Obsecro Te	no_level2	no_level3
1114	li duo in quibus deus pater	Obsecro Te	no_level2	no_level3
1115	per tiliv suum specialiter	Obsecro Te	no_level2	no_level3
1116	edificauit sibi dominum et	Obsecro Te	no_level2	no_level3
1117	iniquibus ipse unigenitus	Obsecro Te	no_level2	no_level3
1118	des filius obsincerissime	Obsecro Te	no_level2	no_level3
1119	virgitatis meritum confir	Obsecro Te	no_level2	no_level3
1120	mauit sibi privilegium	Obsecro Te	no_level2	no_level3
1121	in cruce pendens vini ve	Obsecro Te	no_level2	no_level3
1122	stru ita dicens mulier	Obsecro Te	no_level2	no_level3
1123	filiis tuus deinde	Obsecro Te	no_level2	no_level3
1124	advalui ecce mater tua	Obsecro Te	no_level2	no_level3
1125	huius ergota sacra	Obsecro Te	no_level2	no_level3
1126	tillim amoris dulcedine	Obsecro Te	no_level2	no_level3
1127	quas ita oré destructo velut	Obsecro Te	no_level2	no_level3
1128	mater et filius invicem	Obsecro Te	no_level2	no_level3
1129	touncti estis nobis et	Obsecro Te	no_level2	no_level3
1130	duobique ego miser pec	Obsecro Te	no_level2	no_level3
1131	satorum commendo corpus	Obsecro Te	no_level2	no_level3
1132	et animam meam ut omnibus	Obsecro Te	no_level2	no_level3
1133	horis atque monumentis	Obsecro Te	no_level2	no_level3
1134	intus et excervis firmi	Obsecro Te	no_level2	no_level3
1135	custodes et ay deum	Obsecro Te	no_level2	no_level3
1136	intercess exurae	Obsecro Te	no_level2	no_level3
1137	gener min rebus eius etir	Obsecro Te	no_level2	no_level3
1138	mitter et indulgur	Obsecro Te	no_level2	no_level3
1139	ter quia velle dextrum velle	Obsecro Te	no_level2	no_level3
1140	bellent et nolle vestrum non	Obsecro Te	no_level2	no_level3
1141	le bien est unde quicquid	Obsecro Te	no_level2	no_level3
1142	tubeo petitissime mora	Obsecro Te	no_level2	no_level3
1143	obtinetis psalmuser hoc ergo	Obsecro Te	no_level2	no_level3
1144	ta potentissimam vestre	Obsecro Te	no_level2	no_level3
1145	dignitatis virtute pour	Obsecro Te	no_level2	no_level3
1146	cité michi que son aie et	Obsecro Te	no_level2	no_level3
1147	corporis salute agite	Obsecro Te	no_level2	no_level3
1148	quelo agite vis gloriosi	Obsecro Te	no_level2	no_level3
1149	precibus ut cor meum invises	Obsecro Te	no_level2	no_level3
1150	te et inhabitare dignet	Obsecro Te	no_level2	no_level3
1151	corpus ainus gratiarum	Obsecro Te	no_level2	no_level3
1152	largitor optimus que me	Obsecro Te	no_level2	no_level3
1153	avunctis vivorum sordibus	Obsecro Te	no_level2	no_level3
1154	expurget virtutibus	Obsecro Te	no_level2	no_level3
1155	latris exornet il dilectione	Obsecro Te	no_level2	no_level3
1156	bellet proximi pertecte	Obsecro Te	no_level2	no_level3
1157	litare et pleverare menta	Obsecro Te	no_level2	no_level3
1158	tiat et post huius vite	Obsecro Te	no_level2	no_level3
1159	curv ad gaudia ducent	Obsecro Te	no_level2	no_level3
1160	electorum livorum benigni illi	Obsecro Te	no_level2	no_level3
1161	nous paraclit qui tu	Obsecro Te	no_level2	no_level3
1162	deo patre coeterno et to	Obsecro Te	no_level2	no_level3
1163	subsultationali vivit et re	Obsecro Te	no_level2	no_level3
1164	gnar per itinita jeculorum	Obsecro Te	no_level2	no_level3
1165	lectula amen	Obsecro Te	no_level2	no_level3
1166	levitis sue et et	Obsecro Te	no_level2	no_level3
