line_number	line	class_level1	class_level12	class_level123
1282	cen helari orum cam anna horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1283	ce martine horum sancta maria	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1284	ce incolas orum magdalena orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1285	ce anton sancta maria	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1286	ce romane orum exceptiaca orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1287	ce benedicte horum cam felicitas orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1288	ce uuliane orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1289	ce egredi horum cam agnes orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1290	ce luye et orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1291	ce ludouce orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1292	ce germane orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1293	ce faire lorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1294	ce maure eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1295	ce eligi eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1296	ce avane orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1297	sa perpetua orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1298	cam agathachorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1299	caecilia orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1300	ca uuliana orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1301	ca lucia orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1302	can barbarachorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1303	caſ rathina orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1304	sancta margareta orum cam radegundis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1305	sancta columba orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1306	cam susanna orum cap spes eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1307	cam astreberta orum quam caritas horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1308	mines sancte virgines orate pro nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1309	mes sancti et sancte dei orate par	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1310	propicius esto parce nob domine	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1311	b omnia malo libera nos domine	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1312	ab insidiis diaboli dampna	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1313	tione perpetua f inminentibus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1314	peccatorum nostrorum periculis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1315	infestationibus demonum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1316	spiritu fornicationis et ira	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1317	et odio et omnia ma la voluntate	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1318	bitanea et improvisa morte	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1319	g immundis cogitationibus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1320	b omnia immunditia mentis et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1321	corporis laecitate cordis libera	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1322	fulgure et tempestate per	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1323	misterium sancte incarnationis tue	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1324	ca fides orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1325	ser nativitatem tuam hec ieiunii	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1326	tuum t er passionem tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1327	er gloriosam resurrectionem tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1328	er admirabilem ascentione tua	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1329	er graciam sancti spiritus paraclitis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1330	in hora mortis succurre nobis domine	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1331	in die iudiciij actatores terre	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1332	rogamus audi nos pt pacem nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1333	dones tr misericordia et pietas tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1334	nos custodiat tr et ecclesiam tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1335	regere et deffensare digneris	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1336	et donpnum applicium et pontificem	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1337	nostrum et omnes gradus ecclesie regere	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1338	et conservare digneris tr re	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1339	gibus et principibus nostris pacem et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1340	veram concordiam atque victoriam de	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1341	narre digneris r cunctum psalmus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1342	populum vipianum precioso sanguine re	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1343	redemptum conservare digneris tr	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1344	omnibus benefactoribus nostris	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1345	sempiterna bona retribuas tr	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1346	et annias nostras et parentum no	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1347	nostrorum ab eterna dampnatione	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1348	eripias tr fructus terre	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1349	dare et conservare digneris ur	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1350	et oculos misericordie tue super nos re	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1351	ducere digneris tr et mentes	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1352	nostras ad caelestia desideria erigas carum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1353	et miserias pauperum et captivo	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1354	rum intueri et revelare digneris	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1355	et regularibus discipulumes nos	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1356	instruere digneris thec omnia	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1357	bus fidelibus defunctis requiemus ei	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1358	ternam donare digneris syon et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1359	nos exaudire digneris et lili	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1360	dei tz fili dei tz ili dei anz	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1361	magnus dei qui tollis peccata mi	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1362	di exaudi nos domine pignus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1363	dei qui tollis peccata mundi parce	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1364	nobis domine commis dei qui tol	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1365	tollis peccata mundi miserere nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1366	audi nos pyriel apelezyson	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1367	uriel later noster et ne nos	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1368	eus in adiutorium meum in	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1369	tende domine ad adiuvandum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1370	me festina confundantur et re	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1371	vertantur simul qui querunt anima	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1372	meam vertantur retrorsum et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1373	erubescant qui volunt michi mala	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1374	auertentur statim erubescentes qui	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1375	dicunt michi euge euge vultent	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1376	et letentur in te omnes qui adoraverunt	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1377	te et dicant semper magnificetur domin	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1378	qui diligunt salutare tuum ego	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1379	vero egemus et pauper sum ego deus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1380	adiuva me aduitor meus et pro	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1381	tector meus esto domine ne moreris	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1382	gloria pri et uocemat super nos	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1383	misericordia tua domine et salutare tuum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1384	secundum eloquium tuum sto nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1385	domine turris fortitudinis facie	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1386	inimici uemor esto congregitatois	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1387	tue quam possedisti ab initio ne	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1388	salvos fac reges et exaudita nos in	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1389	die qua inuocauerimus teſt saluos	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1390	fac servos tuos et ancillas tuas	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1391	sperantes in te ueniat pax in virtute	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1392	tuis remus pro fidelibus defun	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1393	ctis coquiem eternam dona eis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1394	domine et lux perpetua luceant eis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1395	equiescant in pace men	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1396	nos et ostende faciem tuam et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1397	salvi erimus domine exaudi	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1398	orationem meam et clamor meus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1399	ad te ueniat oremus oratio	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1400	deprecationem nostram et quos delictorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1401	habundantiam in turribus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1402	domine deus virtutum converte	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1403	eus au proprium est misere	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1404	ri semper et parcere suscipe	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1405	cathena constringit miseratio tue	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1406	parietatis absolvat elia oro	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1407	tetende domine famulis et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1408	famulcibus tuis dexteram	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1409	caelestis auxilii ut te toto corde per	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1410	requirant et que dugne postulant as	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1411	sequantur lia oratio	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1412	delum deus omnium con	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1413	ditorum et redemptor anima	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1414	bus famulorum famularum que	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1415	tuarum remissionem cunctorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1416	tribue peccatorum ut indulgentia	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1417	quam semper optaverunt puis super	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1418	plicationibus consequantur qui	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1419	vivis et regnas deus per omnia se	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1420	culci seculorum men	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1421	sequuntur orationes devote dicende	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1422	in elevatione corporis expi vel cito populus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1423	minolatum in cruce pro homine	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1424	eius latus perforatum vero fluxit	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1425	sanguine esto nobis pregustatum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1426	mortis in examme clemens pie	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1427	dulcis fili marie men oratio	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1428	tuos redemisti d um in cruce pependi	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1429	sti unda que de te manavit a pector	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1430	nos mundavit quod peccavit primus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1431	homo mobediens de pomo sancta	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1432	caro tu me munda digno sanguine	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1433	et munda lauδia me ab omnia sordes	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1434	et ab infernali morte per tuam be	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1435	malignitatem presta michi sanitatem	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1436	et per tuam bonitatem d a in castita	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
1437	ve vernum corpus natum de	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1438	maria virgine vere passum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1439	alia sancta caro dei per quam	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1440	salvi facti sunt rei servos	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1441	tem frange inimicos meos fac eos me	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1442	os amicos et superbiam illorum destrue	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1443	rex angelorum tu qui es salutis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1444	portus presta michi tuum corpus	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1445	in tempore mee mortis libera me deus	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1446	fortis il leone rugeante et dracone	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1447	serviante dat michi sedem iustorum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1448	per secula seculorum inen orum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1449	alus dulcissimum sacra	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1450	mentum domini nostri inhu	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1451	vept per quod saluantur omnes	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1452	deles precor te domine ut salvare	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1453	digneris animam meam et corpus	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1454	meum et omnem populum vpiam	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1455	vuvium ac defunctum et libera me	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1456	ab omni periculo corporis et aie	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1457	in hoc seculo et in futuro cilue	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1458	sanctissimum corpus et sanguis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1459	domini nostri inhum ipsi qui pro salute mum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1460	di in cruce ablatus est obsecro	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1461	te per tuum admirabile misterii	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1462	ut animam meam et corpus meum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1463	salves benedicas et protegas de	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1464	omnem fraude et deceptione dyaboli	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1465	et omnium hominum et per	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1466	oblationem quam modo presbiter	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1467	offert in laudem et gloriam nominis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1468	tui omnia peccata mea oblivione	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1469	perpetue tradas sed tu piissime	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1470	deus corriper mea in misericordia tua et no	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1471	in iratua bien oratio	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1472	aves nostras redemptio libera me ab	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1473	omnia malo ab omnes peccato a	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1474	subitanea et improvisa morte ab	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1475	alue sanguis sanctissimi	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1476	avez sanguis dilectissimis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1477	domus commancium propici	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1478	esto michi peccatori othum prope amator	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1479	hominum benignissime ego creatura	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1480	tua et factura manuum tuarum te deu	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1481	meum et creatorem meum te spem	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1482	meam adoro benedico glorifico tibi	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1483	gracias ago et laudes referoy omnibus	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1484	beneficiis tuis adoro te natum de	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1485	maria virginem in presepio positum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1486	panis involutum crucifixoum a ma	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1487	gis adoratum in templo paruntatum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1488	baptizatum post mirabile ieiunum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1489	et in deserto temptatum aδ videis con	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1490	deprehensum illusum colatizatum fla	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1491	gellatum consputum spins coronatum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1492	muste judicatum bajulantem crucem	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1493	tuam in ipse cruce vulneratum clavis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1494	crucifixum l acus lancea perforatum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1495	de cruce depositum descendentem ad	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1496	feroc et liberantem captivos resurgens	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1497	gentem a mortuis ascendentem ad	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1498	celos sedentem ad dexteram dei patris	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1499	omnipotentis monde venturus est in	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1500	dicare vivos et mortuos per crucem	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1501	et passionem tuam miserere mei	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1502	et d michi spacium vere pensécie	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1503	et remissionem omnum pectorum	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1504	meorum et transquillitatis tem	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1505	pora salvator mundi qui vivis	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1506	et regnas deus per omnia seculam saine	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
1507	hic est sacrificatus ut sis michi propiti	Prayers	Prayers_no_level2	Prayers_no_level2_no_level3
