line_number	line	class_level1	class_level12	class_level123
10355	xit in conspectu angelorum psal	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10356	lam tubere deus meus rdorabo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10357	ad templum sanctum tuum et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10358	confitebor nomini tuo oz ou	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10359	eius quia miro or domine	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10360	angelou monsteria	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10361	hommi que dispensas concede	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10362	propicius vi qui vez tabit in	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10363	ministrantibus in ceso semper as	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10364	institiatur ab habitum in terra vita	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10365	mir a nim a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10366	tur secundum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Michael
10367	inter natos	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10368	mulierum non	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10369	surrexit major	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10370	johanne bapti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10371	sta wilfuit homo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10372	mo missus a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10373	a deo cum novem exalt johannes	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10374	tuci per viam salutis incedat	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10375	et beati johannis precursoris	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10376	tue vpi hortamenta sectando	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10377	adheum quem psalmus cyroit est	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10378	ra perveniatur commi no	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10379	standum in potum meum cum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10380	inv tecum δe sancto incolabo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10381	restau quesumus omni	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10382	potens deus ut familia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Johannes Baptista
10383	nuntians dei	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10384	intolus pon	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10385	tificasi de co	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10386	et atus infusa	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10387	et cv psalmus non	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10388	bis beate incolace vot digni	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10389	efficiamur promissionibus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10390	deus qui beatum manco	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10391	sanum pontificem tuum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10392	immerius decorasti miracu	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10393	sis tribue nobis que summis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10394	sunt eius mentis et precibus ad	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10395	gehenne incendens si beremur	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10396	per dommi in ihiij x et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10397	ad sancto caudio ante	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Nicolaus
10398	de sola	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10399	eorum con	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10400	solator cap	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10401	domine tecto	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10402	rum auditus surdorum multo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10403	rum eloquium meum potentium et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10404	sanguidorum sanctor medici	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10405	ne refugium salut ommi in te	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10406	sperantum beate claudi orbem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10407	cogne confessor dei quia pro nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10408	deum qui te tot et tantis illu	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10409	stravit suffragons noa pro tua	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10410	sanctissima vita quam ta pie et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10411	devote gessisti in haec vale miser	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10412	rie vana huvitum seculi sperncendo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10413	et caelestia sectando psalmus tuis me	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10414	exiti sui ad supern a populorum cognovi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10415	dia teipsum collocavit et mini	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10416	meriis decor avoit miraculis vota	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10417	claudi gloriose consessor mipulo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10418	ra apud deum pro nobis avoisi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10419	im a por nobis beatae	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10420	claudi c signi efficiam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10421	promissionibus qui pi et calcio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10422	deus qui beato claudio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10423	glorioso confessorum tuo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10424	atque pontifici tantam congram	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10425	et beatitudinem conferre dignas	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10426	tus est quod pec illam fere to	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10427	tuf orbis vpianorum ad ipse	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10428	affuit et quicumque et in pie	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10429	et devote que sicerit desolatus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10430	non remanebit vi nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10431	que sumus domine in yta de	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10432	sideria postulare ut que nunc	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10433	postulaverimus suis meritis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10434	et intercessione apud te ingi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10435	te vasannis obtinere cer	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10436	dommi iδem w cum flum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10437	ou son de amicti hugond	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10438	contient et si missa sunt ei	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10439	peccata multa r quoniam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10440	dilexit multam oremus et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10441	argire nobis clemens	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10442	timme patet ut sicut	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10443	incarnaci magdalenci domus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10444	nostrum super omnia diligendo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10445	suorum obtinnit vehemam peccas	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10446	minum ita apud tua mise	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10447	recordiam sempiterna mi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Claudius
10448	vivit pedes	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10449	et hum et exter	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10450	sit capillis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10451	sui sunt et donis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10452	impleta est	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10453	ex odore von	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10454	sericors dicim sempiternam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10455	peccatrct beatitud me per domini	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10456	ai et pour ce nostreas cor ann te in	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10457	jas fac nos nomineg eternasi choro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10458	precibus exco tu es e adesto calam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10459	tibus nostris quibus undiquez por eum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10460	mir ci por o nobis beata	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10461	incirgareta rot signi pro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Maria Magdalena
10462	imago cęlo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10463	riosa copisti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10464	ge ma preti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10465	osissima vir	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10466	tute super	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10467	mor in cycera	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10468	seurs qui beat increga	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10469	prophetam virginem in tuaz	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10470	ad cesos pes martirn palma	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10471	pervenire fecisti concede nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10472	que sumus ut eius exempla	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10473	sectantes ad te uenire merea	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10474	nit per domini men et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
10475	lais de	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10476	inc polens	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10477	in doctrina	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10478	cangeli in	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10479	virgo des graciaci que baptistam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10480	mitta cant in vite iladio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10481	civ de cum te visitavit xv psalmus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10482	vita et curavit plagas actu	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10483	proprio caude quia meruisti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10484	impetrare quod petasti divité	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10485	dei filios	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10486	avidem non transier cheminata es	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10487	in celo et desata nobili mare	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10488	tario laudanté familiam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10489	trahe post te ad colorem a meo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10490	exilio vosi et a pro nobis beate	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10491	barbare et dignam efficeamur	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10492	promissionibus qui pi dracio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10493	intercessero que summis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10494	comme beate barbrare	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10495	virgimus et maris tue as omni	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10496	adversitate noster psalmus otegant	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10497	sunt per eius interventu gio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10498	et iosismi sacrosancti cor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10499	portans et sanctum domini	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10500	nostri inserv v pi sacramentum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10501	ante die in divitutum nostrum per	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10502	vaccam penitenciam et puram	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10503	confessione percipere merca	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10504	mir dec domini mem anz	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10505	ad te supplice amici nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10506	quia pro nobis bertam coenovescio ut	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10507	vitasme de inserere pec	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10508	cantabez ent intercedente	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10509	b ta virgine genouefa salute	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10510	mentis et corporis nobis tri	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10511	vue bene vivere et secure	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
10512	fesix can	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10513	cita dei nostri	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10514	pon de ce preces	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10515	sos exponera	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10516	et fessos mor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10517	deaciabitur coue	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10518	conspis et her	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10519	hons vot parte	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10520	deprecor te voit mors tua sit	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10521	vita mea pater noster luc mei	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10522	domine inhum j priste	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10523	adoro te descendente	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10524	ad inferos si bectantemque cap	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10525	tuos et por cor te ne permit	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10526	tant me illuc introire dociter	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10527	noster tu maria	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10528	domine inhu christe a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10529	doro te resurgentem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10530	co mortuis et ad celos ascen	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10531	dentem sedentemanz ad dex	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10532	terram dei patrif de precor te	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10533	miserere mei ter my aive	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10534	donnie ihu oper pastor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10535	bone iustos conseria	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10536	peccatores conserva iustiti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10537	ca et omnibus fidelibus defunctis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10538	miserere et propicius esto	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10539	michi min sermo peccatorum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10540	pater noster aue maria	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10541	ma vos	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Genovefa
10542	manum anani	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10543	et il	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10544	nostrorum hoc crat in principio	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10545	apud deum hec omnia per ipsissimus super	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10546	sil sunt et me ipso solsi	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10547	quod factum fuit in ipso ille	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10548	iusta erat sire hominum li sir misericors	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10549	nobis success etore sils	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10550	prohenderunt fus homo nullus a deo	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10551	silui nomen eras johannis hic uenit	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10552	in testimonium ut testimonium per	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10553	haberes de summens in omnes sollberhil	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10554	psalt ill non stilleillesl	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10555	ill perhiberllisi	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10556	lire versil que illuminssit omnem hoc	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10557	mem uncinctrin in hill illos	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10558	millosll per ipsill	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10559	saltus est sol mundus eum non signo	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10560	xit in propria uenit colleum non	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10561	reperunt quoque sol autem receperunt	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10562	dedit eis portellillos ollis	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10563	res stabunt in nomini suis	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10564	capilli nolligillh sello	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10565	luntatem sermons nousque sermoinsill viri	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10566	soll bilin sillo soli	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10567	gentium a patre plus numerum gratulcis et nostisil	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10568	cogracias secundum	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10569	est an	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10570	commem desponsatam nostro einsi	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10571	terras josephanus de domo dauid nomen non	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10572	gemmis maria eius ingressus angelsus super	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10573	suam dicit aus ma gressi plena	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10574	dominus tecum andicta tum misericors	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10575	lieribus sus sum audisses tollesl	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10576	in sermone eius et sogitable que illis	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10577	illect istassillos all alligellisl	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10578	misiss infra mille molligilli	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10579	apud domini ess nostrgo concipi	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10580	se sont paries dabunt uocbis nomen	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10581	suis libellum nis collite malignanslibus	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10582	illum nosilabitur et dedit illis	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10583	sollem gallibus passer sol trigilli	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10584	bit in illob illi	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10585	incius non scrit timens sireit autem ma	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10586	christi ad angelum quomodomisit moy	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10587	quomoquium meum non cognosco et	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10588	respondens angelsus operl spiritibus	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10589	sanctus superuc inf montes st virtus sal	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10590	commobumbrobis tibi sedesque quod	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10591	noctur ce te sanctum vocabitur nonus	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10592	dei et colle chyssoboth cognosilia	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10593	ipsa concepi filiorum mes senectut sua	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10594	inc mensis est supertus ill quis	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10595	qui non commiserpossibiles super	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10596	deum omnes uerbum pre sollem	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10597	ria esse ancilla domini si nihil	Gospel Lections	Gospel Lections_Gospel of John	Gospel Lections_Gospel of John_no_level3
10598	signum non	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10599	ancill in	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10600	de in diebis herodis regis magi	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10601	ab oriente venerunt iherosollum	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10602	dicentes ubi elle qui n allislol	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10603	omnium mons simil illi	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10604	oriens ce ill assi	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10605	bleuans alligabasl	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10606	sol omnis iherosolyma sum pellio et so	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10607	gregans omnes principeslabili	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10608	et sembls populle nobis	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10609	vol reprill	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10610	per prophetam et tu beathanδem terra iuda	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10611	in vehem ille plus cin sculpilli	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10612	nullob in press ipsi	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10613	bis mea ex te eum crie direquire	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10614	gent populum inclin ville collehe	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10615	prodessim nosillgo olligellis	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
10616	dicit abscis stirpis stille que apppil	Gospel Lections	Gospel Lections_Gospel of Matthew	Gospel Lections_Gospel of Matthew_no_level3
