line_number	line	class_level1	class_level12	class_level123
1552	runt me aduventute meam et	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1553	enim non potuerunt michi	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1554	supra dorsum meu fabrica	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1555	uerunt peccatores prolunga	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1556	uerunt iniquitatem suam	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1557	sis uultus concident cerui	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1558	ces peccatorum confundantur	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1559	et convertantur retrorsum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1560	omnes qui oderunt syon fiant	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1561	sicut fenum tectorum quod pri	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1562	usquam evellatur exaruit	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1563	quo non implevit manum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1564	suam qui metet et sinum suum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1565	qui manipulos colliget	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1566	non dixerunt qui preteribat	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1567	benedictio domini super uos bene	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1568	diximus vobis in nonne	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1569	domini gloria patri psalmus dauid	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1570	domine non est exalt	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1571	tatum cor meum neque	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1572	elati sunt oculi mei	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1573	ambulaui in magnis neque	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1574	in mirabilibus super me	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1575	non humiliter senciebam	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1576	sed exaltaui animam meam	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1577	ſicut ablatatus est super	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1578	matre sua ita retribucio in	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1579	anima mea peret israhel in	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1580	uno ex hoc nunc et usque in leticia	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1581	lum gloria patri expim	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Psalms
1582	virgo dei genitrix que	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1583	totus non capit orbis	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1584	in tua se clausit viscera factum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1585	homo tera fides genti	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1586	purgauit crimina mundi	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1587	et tibi virginitas involata	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1588	manet δe matrem pieta	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1589	tis opem te clamitat orbis sub	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1590	uenias famulis obenedicta	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1591	tuis loria magna patri	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1592	semper tibi gloriam natem cum sancto	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1593	replebitur in gloria magna patri	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1594	amen capitulum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1595	virgo uerbo concepit uir	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1596	ego permansit uirgo	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1597	peperit regemorum regum deo	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1598	gracias benedicta tu in	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1599	mulieribus et benedictus fuic	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_HSL
1600	tus ventris tui a salue regna	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1601	tunc dimittis seruum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1602	tuum domine secundum uerbum	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1603	tuum in pace uia uiderunt	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1604	oculi mei salutare tui quod	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1605	parasti ante faciem omnis populi	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1606	numen ad revelatione	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1607	gentium et gloriam plebis	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1608	tue israhel uloria patri	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1609	cut erat aδ salue regna me	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1610	uita dulcedo et spes nostra salue	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1611	ad te clamamus exules filii ejue	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1612	ad te suspiramus gementes et fle	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1613	tes in hac lacrimarum valle ex	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1614	ergo advocata nostra illos tuos igni	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1615	misericordes oculos ad nos converte et	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1616	et in benedictum fructum uentris	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1617	tui nobis post hoc exilium ostende	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1618	occlemens opia o dulcis maria	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Canticle
1619	domine exaudi et clamor oremus	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1620	re igne sci spiritus renes oratio	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1621	nostros et cor nostrum do	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1622	mine uant tibi casto corpore ser	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1623	vivamus et mundo corde pla	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1624	ceamus alia oracio	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1625	raculam tuam qui domine me	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1626	tibus nostris infunde oratio	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1627	ecclesiam tua domine be	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1628	benignus ut	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1629	secuntur horre de sancta cruce	Hours of the Virgin	Hours of the Virgin_Compline	Hours of the Virgin_Compline_Orationes
1630	domine labia me	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1631	os meum annum	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1632	tuabit laude tua	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1633	meus in adiutorium meum	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1634	intende domine	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1635	flos adiuvandum me festina	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1636	gloria patri sicut erat	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1637	alla adorannis teſt ipse et bene	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1638	diximus tibi quia per sanctam crucem	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1639	tuam redemisti mundum hy et	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1640	latris sapientia ueritas	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1641	divina deus homo	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1642	saptus est hora matutina	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1643	a nobis discipulis cito derelic	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1644	tus a iudeis traditus uendi	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1645	tus et afflictus ei quoniamis ter	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1646	ra adoret te deus et psallat tibi	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1647	r psalmum dicat nomini tuo oremus	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1648	omne idem ipse fili dei	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1649	qui pone passione	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1650	crucem et mortem tuam inter	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1651	iudicium tuum et anima mea	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1652	nunc et in hora mortis mee	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1653	et in exitu eius largiri digne	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1654	ris uvis misericordiam et graciam	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1655	defunctis requiem et uenit	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1656	ecclesie tue sancto pacem et uera	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1657	concordiam et nobis peccato	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1658	tribus uitam et gloriam l empi	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1659	ternam qui invis et regnas	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1660	deus per omnia seculum seculo	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1661	rum amen benedicamus	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1662	domino deo gracias ad primam	Hours of the Cross	Hours of the Cross_Matins	Hours of the Cross_Matins_no_level3
1663	eius in adiutorium meum	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1664	intende ut laud ante	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1665	adoramus te ipse ut sin lymnus	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1666	ord prima ductus est	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1667	sui ad ylacium fal	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1668	lis testimoniis multum accusa	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1669	tum in collo percutiunt ma	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1670	nibus ligatum vultum dei	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1671	conspuunt lumen celi gratum	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1672	eius omnis terra ut sunt oratio	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1673	ne ihuxisse ut sunt ad tertiam	Hours of the Cross	Hours of the Cross_Prime	Hours of the Cross_Prime_no_level3
1674	meus in adiutorium	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1675	meum intende autem	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1676	adoramus te expse hymi	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1677	nucifige clamitant	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1678	hora terciarum illusus indu	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1679	itur veste purpurarum esa	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1680	put eius pungitur corona	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1681	spinarum crucem portans	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1682	humeris ad locum penarum	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1683	deo omnis terra ut sibi oratio	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1684	in ihesu christi ad sextam	Hours of the Cross	Hours of the Cross_Terce	Hours of the Cross_Terce_no_level3
1685	meus in adiutorium	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1686	meum intende	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1687	adoramus texisse hymnus	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1688	ora sexta illis est cruci	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1689	conclavatus et est	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1690	cum latronibus pendes deputa	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1691	tus pretormentis sciens	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1692	felle saturatus agnus crine	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1693	diligunt sicut deificatus bersus	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1694	omnis terra ut sibi oracio	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1695	in ihuype ad nonam	Hours of the Cross	Hours of the Cross_Sext	Hours of the Cross_Sext_no_level3
1696	meus in adiutorium	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1697	meum intende ad	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1698	adoramus te expse hymus	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1699	ora nona dominus ipse	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1700	expurauit libyæcula	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1701	mans anima patri commem	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1702	salut latus eius lancea	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1703	mes pertorauit terra tunc	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1704	contremuit et sol obscurauit	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1705	omnis terra aracio	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1706	divine ihu expe fili deibi	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1707	sui uers ad besperas	Hours of the Cross	Hours of the Cross_None	Hours of the Cross_None_no_level3
1708	meus in adiutorium	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1709	meum intende hy et	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1710	adoramus teſt ipse hymus	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1711	de cruce deponitur hora	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1712	vespertina dominus	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1713	illius fortitudo latuit in mente	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1714	divina talem mortem subi	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1715	ce medicina lxi corona	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1716	jacuit sub spina	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1717	terra adoret te deus ero	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1718	me ihesu christi ad copulet	Hours of the Cross	Hours of the Cross_Vespers	Hours of the Cross_Vespers_no_level3
1719	converte nos deus isau	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1720	taris noster et a	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1721	iram tuam a nobis	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1722	eius in adiutorium meum	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1723	intende adoramus te ipse hujus	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1724	ora completorii datur	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1725	sepulture corpus prepi	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1726	nobile spes inte future condi	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1727	terram aromate complentur scripta	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1728	ture jugis sicut memoria mors	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1729	est michi cure omnis terra	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1730	cie iheluxipe lectionis	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1731	as horas canonic	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1732	devotione tibi domine psalmus	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1733	lo placione ut qui pro	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1734	pallus es amoris in ard	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1735	sis michi solacui mortis in	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1736	agone amen	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1737	be sancto spiritu	Hours of the Cross	Hours of the Cross_Compline	Hours of the Cross_Compline_no_level3
1738	domine labia	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1739	mea aperies	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1740	os meum	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1741	laudem tuam ceus in	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1742	adiutorium meum intem	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1743	domine ad adiuviam	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1744	dierum me festina illia	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1745	patri sicut erat alleluia	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1746	am rem sanct spiritus reple tuorum	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1747	corda fidelium et tui amoris in	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1748	eis ignem accende hymnum	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1749	obis sci spiritus graciam	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1750	data deo quam in	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1751	suffraginum tuit obum	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1752	eum perlem angelum	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1753	salutata verbum caro fas	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1754	te spiritum tuum et creabuntur	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1755	et ungo fecundata enit	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1756	et renouabis faciem terre domine	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1757	exaudi et clamor oremus oratio	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1758	omnipotens sempiterne	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1759	deus n a nobis illam sancti	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1760	spiritus graciam quam discipulis	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1761	tuis in die sancto penthecostes trad	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1762	misisti per eundem dominum non	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1763	im ihesum expistum tili	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1764	tuum qui tecum uuit et	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1765	pat in unitate spiritus sanct deus	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1766	omnia secula seculorum aine	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1767	medicamus domino deo grata	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1768	ad primam	Hours of the Holy Spirit	Hours of the Holy Spirit_Matins	Hours of the Holy Spirit_Matins_no_level3
1769	eius in adiutorium	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1770	meum intende ad	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1771	dem sanct spiritus reple hymis	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1772	maria virgine iis	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1773	tuit natus tuucifix	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1774	mortuus atque tumulatus	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1775	resurgens discipulis fuit	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1776	demonstratus et ipsis cerne	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1777	tibus sepelist elevatus versus	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1778	mitte spiritum tuum et cre oras	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1779	ips sempiterne deus	Hours of the Holy Spirit	Hours of the Holy Spirit_Prime	Hours of the Holy Spirit_Prime_no_level3
1780	eius in adivitorum	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1781	meum intende	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1782	del deui sance spiritus hymus	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1783	suum scin spiritum deus	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1784	delegavit in die sancto	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1785	penthecostes ipsos confortavit	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1786	atque linguis igneis ipsos in	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1787	flammauit relinquere orpha	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1788	nos ipsos denegavit gersus	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1789	emitte spiritum tuum et creabuntur oratio	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1790	non psalmus sempiterne deus ad bis	Hours of the Holy Spirit	Hours of the Holy Spirit_Terce	Hours of the Holy Spirit_Terce_no_level3
1791	eius in adiutorium me	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
