line_number	line	class_level1	class_level12	class_level123
2009	oblitus sum comedere panem	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2010	uoce gemitus mei ad	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2011	hesit os meum carni me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2012	milis factus sum pelli	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2013	cano solitudinis et factus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2014	sum sicut nicticorax in domo	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2015	vigilaui et factus sum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2016	sicut passer solitarius in tecto	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2017	tota die exprobrabant	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2018	michi inimici mei et	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2019	laudabant me aduersum me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2020	quia cinerem tanquam panem	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2021	nem manducabam et po	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2022	tum meum cum fletu miscebam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2023	facie ire indignacionis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2024	tue quia eleuans allisisti	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2025	dies mei sicut umbra a de	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2026	commauerunt et ego sicut fenum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2027	in atrii	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2028	tu autem domine me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2029	ternum permanes et mes	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2030	ricase tuum in generacione	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2031	et generacionem	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2032	ii churgens domine miserum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2033	sereberis syon quia tempus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2034	miserendi eius quia ue int	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2035	quoniam placuerunt	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2036	seruis tuis lapides eius et terre	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2037	re eius miserebuntur	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2038	et timebunt gentes nomen	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2039	tuum domine et omnes re	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2040	reges terre gloriam tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2041	quia edificauit dominus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2042	syon et uidebitur in gloria sua	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2043	despexit in orationem hum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2044	milium et non spreuit pre	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2045	cem eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2046	cribantur hec in genera	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2047	cione altera et populus qui	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2048	creabitur laudabit dominum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2049	quia prospexit de excelso	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2050	sancto suo dominus de celo	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2051	in terram aspexit	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2052	ut audiret gemitus com	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2053	peditorum ut solueret filios	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2054	ut annuncient in syon no	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2055	men domini et laudem eius	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2056	in ier hunc	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2057	inconc mendo populos	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2058	jos in unum et reges ut ser	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2059	incant domino	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2060	respondit ei in uia uir	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2061	tututis sue paucitatem dierum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2062	dierum meorum nuncia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2063	dio dierum meorum in ge	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2064	ne reuoces me in dimi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2065	generacione et generacionem	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2066	commy tui	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2067	micio tu domine terram	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2068	fundasti et opera manuum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2069	tuarum sunt celi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2070	ipsi peribunt tu autem per	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2071	manes et omnes sicut uesti	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2072	mentum ueterascent	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2073	et sicut opertorium muta	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2074	vis eos et mutabuntur tu	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2075	autem idem ipse est et commy	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2076	tui non deficient	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2077	isii seruorum tuorum habit	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2078	habitabunt et semen eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2079	seculum dirigetur psalmus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2080	profundis clamavi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2081	ad te domine domine exau	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2082	di vocem meam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2083	quant aures tue intende	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2084	dences in uoce deprecationis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2085	iniquitates observa	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2086	lieris domine domine quis susti	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2087	quia apud tu propiciatio	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2088	est et propter legem tua susti	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2089	mini te domme	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2090	sustinut anima mea in	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2091	verbo eius speravit amici	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2092	mea in dommo	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2093	custodici matutina versque	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2094	ad noctemperet israhel in domino	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2095	una apu domini mia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2096	et copiosa apudum eum redemptio	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2097	et ipse redimet israel ex	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2098	omnibus iniquitatibus eius	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2099	omne exaudi or acio	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2100	nem meam auribus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2101	perciper obsecrationem meam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2102	in veritate tua exaudi me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2103	in uia uistitia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2104	et non intres in iudicium	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2105	cum servo tuo domine quia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2106	non austificabitur in con	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2107	pectu tuo omnis viviens	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2108	luci persecutus est inmmis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2109	animam meam humilia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2110	fuit in terra iudicann meam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2111	holocaut me in obscuris	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2112	sicut mortuos seculi et annihil	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2113	tuis est super me spus mens	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2114	in inc turbatuit cor meum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2115	cemor fui dierum antique	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2116	rum meditatus sum in omni	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2117	membus operibus tuis in factis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2118	manuum tuarum medicabatur	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2119	expandi manias meas	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2120	ad te anima mea sicut crees	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2121	ra me aqua tibi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2122	celociter exaudi me domine	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2123	desecit lippus meus	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2124	non auertas faciem tuam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2125	ad me et similis co descende	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2126	tibus in satim	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2127	juditam fac michi ma	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2128	ne manum tuam qui a me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2129	re speravi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2130	otam fac michi vitam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2131	in qua ambulem quia ad	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2132	te servavi animam meam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2133	impe me de inimici et me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2134	legens domine ad te confug doce	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2135	facere voluntatem tuam quia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2136	deus meus es tu	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2137	spiritus tui bonis de	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2138	du ces me in terram rectain	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2139	propter nomen tuum domine	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2140	me vivificabis mei in	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2141	equitate tua	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2142	duces de tribulatione	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2143	animam meam et in misericordia	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2144	tua disperdes omnes mi	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2145	cos meos	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2146	sunt perde sunt omnes qui tri	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2147	vitulant animam meam	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2148	quoniam ego seruis tu	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2149	lor inclin patri ne remani	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2150	miscaris domme de licta nostra vel	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2151	parentum nostrorum non est	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2152	vindictam simas de peccatis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2153	nostris parte domine parte populo	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2154	tuo quem redemisti precioso sa	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2155	cous tua domine meternum irasca	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2156	dens miserere nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2157	jerere nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2158	deus miserere nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2159	tribuit nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
2160	syri eleison pristé	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2161	esse y son syri esciso	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2162	pristé audi nos	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2163	ates de celis dens miser	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2164	re nobis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2165	isn redemptorum mundi	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2166	spiritus sancte deus meus	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2167	sancta triginta annis	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2168	sancta inaria ora	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2169	acta dei cogenitrix orta	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2170	cantici virgo inviregum horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2171	cance nichael orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2172	sancte gabriel orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2173	ante caiphales eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2174	ismes sancto angeli et	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2175	archangeliz deu oz a te	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2176	mes sanct beatorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2177	spiritui ordines orate	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2178	te inophannes baptista horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2179	ante petatem	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2180	an c pelle	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2181	autem concrea oper	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2182	sanct iacobe oper	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2183	ctem johane sunt ceuvage oper	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2184	cantte thomas eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2185	cance ce vel oper	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2186	caute philippe horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2187	jacte bartholommes orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2188	cantate marthec operum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2189	cantte super mon	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2190	jance thaldee orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2191	sancto in carte orum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2192	sancta luca horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2193	sanct barnabas eorum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2194	sunt sancti apostoli ouat	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2195	mes sanct discipuli	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2196	si domin	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2197	sancti innocentes orat	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
2198	canite itephance horum	Penitential Psalms and Litany	Penitential Psalms and Litany_Litany	Penitential Psalms and Litany_Litany_no_level3
